dfs_newsanalyticsid,createdon,dfs_title,dfs_description,dfs_sourceurl,dfs_primaryeventlocation,dfs_firsteventcountry,dfs_secondeventcountry,dfs_eventsignificance,dfs_eventcode,dfs_eventdate,dfs_rating,crd69_cyberprocessed,crd69_disasterprocessed
2DAE9841-32BE-EF11-B8E8-7C1E525BA203,2024-12-19 17:54:21.0000000,QBCRA ENDS 2024 WITH MAJOR AGREEMENT WITH MACHINEX DEPOSIT,"<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">MONTREAL</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Dec. 19, 2024</span></span> /CNW/ - The Quebec Beverage Container Recycling Association (QBCRA/Consignaction) has entered into a major agreement with manufacturer Machinex Deposit to provide equipment to Consignaction and Consignaction+ return sites, as well as Consignaction Zones at retailer sites. This agreement concludes the significant progress that was made in 2024 by the QBCRA/Consignaction, which is working tirelessly to make <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Quebec&#39;s</span> deposit-refund system a successful and world-leading model.</p>
<div xmlns=""http://www.w3.org/1999/xhtml"" class=""PRN_ImbeddedAssetReference"" id=""DivAssetPlace",https://www.benzinga.com/pressreleases/24/12/n42598721/qbcra-ends-2024-with-major-agreement-with-machinex-deposit,Machinex Deposit,Not specified,Not specified,National,Major Corporate Acquisition,2024-12-19 17:27:00.0000000,59.40000000000000000,0,0
FB5AB940-8CBD-EF11-8EE9-7C1E5200A327,2024-12-18 22:06:00.0000000,"Sonoco Completes Strategic Review, Announces Agreement to Sell Thermoformed and Flexibles Packaging (TFP) Business to TOPPAN Holdings Inc.","<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p align=""left"">HARTSVILLE, S.C., Dec.  18, 2024  (GLOBE NEWSWIRE) -- Sonoco Products Company (""Sonoco"" or the ""Company"") (NYSE:<a class=""ticker"" href=""https://www.benzinga.com/stock/SON#NYSE"" rel=""nofollow"">SON</a>), a global leader in high-value sustainable packaging, today announced it has entered into an agreement to sell its Thermoformed and Flexibles Packaging business (""TFP"") to TOPPAN Holdings Inc. (""Toppan"") for approximately $1.8 billion on a cash-free and debt-free basis and subject to customary adjustments (the ""Transaction"").</p>
<p align=""left"">The Transaction, which reflects the completion of the previously announced strategic review of Sonoco&#039;s TFP business, is subject to customary closing conditions, including regulatory approvals, and is expected to close in the first half of 2025. Net proceeds from the transaction are expected to be used to repay existing debt.</p",https://www.benzinga.com/pressreleases/24/12/g42565204/sonoco-completes-strategic-review-announces-agreement-to-sell-thermoformed-and-flexibles-packaging,Global,United States,Japan,International,Major Corporate Acquisition,2024-12-18 22:00:00.0000000,604.56000000000000000,0,0
90B57E24-5EBD-EF11-B8E8-7C1E525BA203,2024-12-18 16:35:52.0000000,ABAT Shares Surge After US DOE Gives $144 Million Grant For Battery Recycling Facility,"<p><strong>American Battery Technology Company</strong> (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/ABAT#NASDAQ"">ABAT</a>) shares surged on Monday after the company secured a $144 million grant from the <a href=""https://www.benzinga.com/topic/energy"">U.S. Department of Energy (DOE)</a>. </p>
<p>The funds will go toward constructing a commercial-scale lithium-ion battery recycling facility.</p>
<p>This new facility, developed in collaboration with Argonne National Laboratory, is ABAT&#8217;s second. It will process approximately 100,000 tonnes of battery materials annually, including end-of-life and manufacturing scrap materials.</p>
<p>The project is expected to generate 1,200 construction jobs and 300 operational roles. The contracted grant award is set to begin on Jan. 1, 2025.</p>
<p>The output will include battery-grade nickel, cobalt, manganese, and ...</p><p><a href=https://www.benzinga.com/24/12/42558184/abat-shares-surges-after-144-million-us-doe-grant-for-s",https://www.benzinga.com/24/12/42558184/abat-shares-surges-after-144-million-us-doe-grant-for-second-battery-recycling-facility,US,US,N/A,Nation,Energy and Resource News,2024-12-18 16:30:49.0000000,227.52000000000000000,0,0
3F538A36-48BD-EF11-8EE9-7C1E5200A327,2024-12-18 13:58:56.0000000,American Battery soars on $144M DoE grant for lithium-ion battery recycling facility,NULL,https://seekingalpha.com/news/4387651-american-battery-soars-on-144m-doe-grant-for-lithium-ion-battery-recycling-facility?utm_source=feed_news_all&utm_medium=referral&feed_item_type=news,United States,United States,N/A,National,Energy and Resource News,2024-12-18 13:52:17.0000000,264.96000000000000000,0,0
E6E568A7-A5BC-EF11-B8E8-7C1E525BA203,2024-12-17 18:35:18.0000000,"Casella Waste Systems, Inc. Announces Pricing of Up to $45.0 Million of Finance Authority of Maine Solid Waste Disposal Revenue Bonds","<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p align=""justify"">RUTLAND, Vt., Dec.  17, 2024  (GLOBE NEWSWIRE) -- Casella Waste Systems, Inc. (""<u>Casella</u>"") (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/CWST#NASDAQ"" rel=""nofollow"">CWST</a>), a regional solid waste, recycling and resource management services company, today announced that it has priced the previously announced offering of up to $45.0 million aggregate principal amount of the Finance Authority of Maine (the ""<u>Authority</u>"") Solid Waste Disposal Revenue Bonds (Casella Waste Systems, Inc. Project) Series 2024 (the ""<u>Bonds</u>"") to be issued under an indenture between the Authority and the bond trustee, dated as of December 1, 2024.</p>
<p align=""justify"">During the initial fixed rate interest period through June 1, 2035, the interest rate on the Bonds will be 4.625% per annum, and the Bonds will be guaranteed under a guaranty (the ""<u>Guaranty<",https://www.benzinga.com/pressreleases/24/12/g42536993/casella-waste-systems-inc-announces-pricing-of-up-to-45-0-million-of-finance-authority-of-maine-so,Maine,United States,N/A,State,Corporate News,2024-12-17 18:15:00.0000000,220.80000000000000000,0,0
D302C3AD-37BC-EF11-8EE9-7C1E5200A327,2024-12-17 05:28:10.0000000,Waste Management plans to raise dividend by 10% to $0.825 from $0.750 in 2025,NULL,https://seekingalpha.com/news/4387144-waste-management-plans-to-raise-dividend-by-10-to-0825-from-0750-in-2025?utm_source=feed_news_all&utm_medium=referral&feed_item_type=news,Waste Management,United States,N/A,National,Corporate News,2024-12-17 05:16:18.0000000,397.44000000000000000,0,0
F4A7A4D2-F9BB-EF11-8EE9-7C1E5200A327,2024-12-16 22:05:18.0000000,Recycling our waste in Australia,"The National Waste Policy provides a national framework for waste and resource recovery in Australia.It also highlights the importance of working together and outlines the roles and responsibilities for everyone – businesses,",https://www.dcceew.gov.au/about/news/recycling-waste-australia,Australia,Australia,N/A,Nation,Environmental News,2024-12-16 05:42:00.0000000,277.29000000000000000,0,0
66D2A7F3-2FBB-EF11-B8E8-6045BDECD9D0,2024-12-15 22:00:15.0000000,Billionaire Annie Cannon-Brookes challenges Moss Vale plastic recycling plan,Billionaire and climate activist Annie Cannon-Brookes joins a growing opposition to a proposed plastic recycling project in the NSW Southern Highlands.,https://www.abc.net.au/news/2024-12-16/cannon-brookes-opposes-plastic-recycling-factory/104714262,NSW Southern Highlands,Australia,Not applicable,Local,Environmental News,2024-12-15 21:41:00.0000000,123.24000000000000000,0,0
113E4106-30BB-EF11-B8E8-6045BDECD9D0,2024-12-15 22:00:50.0000000,China Insight: Chinamind Next and GFA Hold Global Fashion Summit’s First China Event,Discussions centered on topics such as circular economy models and sustainable retail as well as implementing key sustainable strategies to swiftly extend their impact throughout the fashion value chain.,https://au.lifestyle.yahoo.com/china-insight-chinamind-next-gfa-211825859.html,Australia,Australia,N/A,International,Fashion and Retail Industry,2024-12-15 21:18:00.0000000,113.76000000000000000,0,0
E9E7CCC0-0ABB-EF11-B8E8-6045BDA9C1A3,2024-12-15 17:33:55.0000000,Zillow's Top Trends for Homes In 2025,"<p>Zillow has named five key trends that are gaining traction among homebuyers for 2025.</p>
<p><strong>What Happened:</strong> Zillow&#8217;s analysis of millions of for-sale listings in 2024 indicates that buyers are increasingly favoring homes that are eco-friendly, resilient to climate disasters, and equipped with smart home technology.</p>
<p>According to a report <a href=""https://www.businessinsider.com/home-trends-buyers-obsessed-with-in-2025-from-zillow-listings-2024-12"">by</a> Business Insider, there is also a growing interest in smart, eco-friendly technology. Whole-home batteries, often paired with solar panels, are the fastest-growing sought-after feature this year, with mentions in for-sale listings up by 62% compared to last year. Electric vehicle (EV) chargers and induction cooktops are also gaining popularity.</p>
<p>&#8220;Technology&nbsp;has empowered homeowners to live&nbsp;more sustainably and affordably, which&nbsp;is increasingly important to prospective&nbsp;buy",https://www.benzinga.com/news/24/12/42499868/zillows-top-trends-for-homes-in-2025,Zillow's Top Trends for Homes In 2025,United States,Not applicable,National,Real Estate News,2024-12-15 17:15:14.0000000,165.60000000000000000,0,0
2BF965D5-ADB9-EF11-B8E8-6045BDA9C1A3,2024-12-13 23:56:15.0000000,How to reduce holiday waste with sustainable gift-giving,"According to the Center for Biological Diversity, the U.S. creates nearly 6 billion tons more waste in December than in other months. The nonprofit says about 25% of returned products end up in landfills. Sandra Goldmark, a circular economy expert and associate dean at the Columbia University Climate School, joins CBS News to share examples of sustainable, environmentally friendly gifts for everyone on your list.",https://www.cbsnews.com/video/how-to-reduce-holiday-waste-sustainable-gift-giving/,Holiday waste reduction,Not applicable,Not applicable,Community,Environmental News,2024-12-13 23:40:00.0000000,11.70000000000000000,0,0
D1CCF07E-05B9-EF11-B8E8-7C1E525BA203,2024-12-13 03:51:13.0000000,"Waste Management Keeps Focus on Renewable Energy, CEO Says",Waste Management remains committed to growing its renewable-energy business as it prepares for what Chief Executive Jim Fish sees as a big surge in demand for energy over the next decade.,https://www.wsj.com/articles/waste-management-keeps-focus-on-renewable-energy-ceo-says-72611042?mod=pls_whats_news_us_business_f,Waste Management,United States,Not applicable,National,Energy and Resource News,2024-12-12 21:58:00.0000000,264.96000000000000000,0,NULL
32B4F8D9-CEB8-EF11-B8E8-6045BDFE18DC,2024-12-12 21:20:10.0000000,Tavia Acquisition Corp. Announces Full Exercise of Underwriters' Over-Allotment Option in Connection with its Initial Public Offering,"<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p align=""justify"">London, United Kingdom, Dec.  12, 2024  (GLOBE NEWSWIRE) -- Tavia Acquisition Corp. (the ""Company"") announced that the underwriters of its previously announced initial public offering of units have fully exercised their over-allotment option yesterday, resulting in the issuance of an additional 1,500,000 units at a public offering price of $10.00 per unit. After giving effect to the exercise of the option, an aggregate of 11,500,000 units have been issued in the initial public offering at an aggregate offering price of $115,000,000.</p>
<p align=""justify"">The Company is strategically focused on sectors pivotal to advancing sustainability and innovation, including energy transition and critical materials, circular economy initiatives, and innovative agricultural and food technologies.</p>
<p align=""justify"">Each unit consists of one ordinary share and one right entitlin",https://www.benzinga.com/pressreleases/24/12/g42472181/tavia-acquisition-corp-announces-full-exercise-of-underwriters-over-allotment-option-in-connection,Tavia Acquisition Corp.,Not specified,Not specified,Global,Major Corporate Acquisition,2024-12-12 21:15:00.0000000,92.40000000000000000,0,NULL
70550751-ACB8-EF11-B8E8-6045BDA9C1A3,2024-12-12 17:12:56.0000000,Huge city is set to ax recycling because locals keep throwing regular trash in blue bins,A bustling Florida city may be ditching recycling because too many people have been throwing regular trash in the blue bins.,https://www.dailymail.co.uk/news/article-14186359/Florida-Miami-stop-recycling-bulky-waste.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Huge city,Not specified,Not specified,Local,Local Economic Event,2024-12-12 17:06:14.0000000,22.80000000000000000,0,NULL
38FE0175-8DB8-EF11-B8E8-7C1E525BA203,2024-12-12 13:32:05.0000000,"Greenwave Technology Solutions, Inc. Wins Exclusive Government Contract for Metal Recycling Valued at Approximately $2 Million","<p xmlns=""http://www.w3.org/1999/xhtml"" class=""prntac""><i xmlns=""http://www.w3.org/1999/xhtml"">Greenwave to recycle 550,000 pounds of non-ferrous metal, estimated to increase Q4 2024 and Q1 2025 revenues by approximately <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-money"">$2 million</span></i></p>
<p xmlns=""http://www.w3.org/1999/xhtml"" class=""prntac""><i xmlns=""http://www.w3.org/1999/xhtml"">Leveraging municipal, state, and federal agreements further establishes Greenwave&#39;s leadership in metal recycling </i></p>
<p xmlns=""http://www.w3.org/1999/xhtml"" id=""temp_ReleaseStart""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">CHESAPEAKE, Va.</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Dec. 12, 2024</span></span> /PRNewswire/ -- Greenwave Technology Solutions, Inc. (NASDAQ:<a class=""ticker"" href=""https:",https://www.benzinga.com/pressreleases/24/12/n42459463/greenwave-technology-solutions-inc-wins-exclusive-government-contract-for-metal-recycling-valued-a,Not specified,Not specified,Not specified,National,Corporate News,2024-12-12 13:18:00.0000000,64.80000000000000000,0,NULL
B972D279-91B8-EF11-B8E8-6045BDA9C1A3,2024-12-12 14:00:53.0000000,Hong Kong Disneyland’s moving garbage bin leaves netizens awestruck: Watch,This quirky and creative waste management approach by Hong Kong Disneyland has not only stunned people but is also raising awareness not to litter and throw garbage in dustbins for proper disposal,https://www.msn.com/en-in/lifestyle/travel/hong-kong-disneyland-s-moving-garbage-bin-leaves-netizens-awestruck-watch/ar-AA1vIXmz,Hong Kong Disneyland,Hong Kong,Not applicable,Local,Environmental News,2024-12-12 08:31:00.0000000,23.40000000000000000,0,NULL
2F6B5420-3DB8-EF11-B8E8-7C1E525BA203,2024-12-12 03:56:55.0000000,"Maha Kumbh Mela 2025:  Railways to deploy 12,000  general coaches, women craft eco-friendly mats | Check pics","The Maha Kumbh Mela 2025 is approaching, with preparations in full swing in Prayagraj. PM Modi is scheduled to visit Prayagraj tomorrow to review the preparations.",https://www.livemint.com/news/india/maha-kumbh-mela-2025-railways-to-deploy-12-000-general-coaches-women-craft-eco-friendly-mats-check-pics-11733970066557.html,Maha Kumbh Mela 2025,India,Not applicable,Community,Religious Event,2024-12-12 03:35:48.0000000,NULL,0,NULL
BEA4F4C1-DFB7-EF11-B8E8-6045BDFE18DC,2024-12-11 16:48:36.0000000,Deck the halls with these trending Christmas decorations,"This guide has everything you need to get into the Christmas spirit this year, from eco-friendly ornaments to neon signs and trendy tree toppers.",https://www.foxnews.com/lifestyle/christmas-decorations-trending-items,Not applicable,Not applicable,Not applicable,Community,Arts and Culture News,2024-12-11 16:43:58.0000000,NULL,0,NULL
BCF4151B-B9B7-EF11-B8E8-6045BDFE18DC,2024-12-11 12:11:55.0000000,Villagers at war with golf club over expansion plans amid fears the work will see 50 lorries a DAY ruin their narrow road,"Hockley Golf Club in the South Downs, Hampshire has become embroiled in a planning war with Twyford residents who fear proposals to install an eco-friendly irrigation system will see an influx of lorries.",https://www.dailymail.co.uk/news/article-14181321/Villagers-war-golf-club-expansion-plans-50-lorries.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Villagers,Not specified,Not specified,Local,Local Infrastructure Event,2024-12-11 12:02:27.0000000,34.80000000000000000,0,NULL
F7A62EA6-1AB7-EF11-B8E8-7C1E525BA203,2024-12-10 17:17:42.0000000,CARBIOS announces the initiation of coverage of its stock by STIFEL,"<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p align=""center""></p>
<p align=""justify""><strong>Clermont-Ferrand (France), Tuesday 10 December 2024 (6:00pm CET).</strong> <a href=""https://www.globenewswire.com/Tracker?data=jqJaIyae91i3LeltOBvmw5gUZhAqvYwFOCugekXe5kPRCMHF8BaAb36tmCbhL9IxXBePcRpnaJfKzmoyzmQDTQ=="" rel=""nofollow"" target=""_blank"" rel=""nofollow""><u>CARBIOS</u>,</a> (Euronext Growth Paris : ALCRB), a pioneer in the development and industrialization of biological technologies to reinvent the life cycle of plastic and textiles, today announces the initiation of coverage of its stock by <strong>STIFEL</strong> with a study entitled ""<strong>rePETitive biorecycling</strong>"".</p>
<p align=""justify"">Carbios is also covered by the brokerage firms:</p>
<ul type=""disc"">
<li style=""margin-bottom:8pt; text-align:justify;""><strong>Bryan, Garnier &amp; Co</strong></li>
<li style=""margin-bottom:8pt; text-align:justify;""><strong>Exane B",https://www.benzinga.com/pressreleases/24/12/g42419056/carbios-announces-the-initiation-of-coverage-of-its-stock-by-stifel,CARBIOS,Not specified,Not specified,Global,Corporate News,2024-12-10 17:00:00.0000000,100.80000000000000000,0,NULL
E3E8CDE1-73B7-EF11-B8E8-7C1E525BA203,2024-12-11 03:56:26.0000000,Research shows feasting fungi could revolutionize carbon-fiber recycling,A new biotechnological process shows how to break down and remove the matrix from carbon fiber reinforced polymers so that recovered carbon fiber plies exhibit mechanical properties comparable to those of virgin manufacturing substrates.,https://www.sciencedaily.com/releases/2024/12/241210142137.htm,Biotechnology industry,Not specified,Not specified,Global,Manufacturing and Engineering News,2024-12-10 14:21:37.0000000,50.40000000000000000,0,NULL
D97CB557-E8B6-EF11-B8E8-7C1E525BA203,2024-12-10 11:17:36.0000000,Spirulina Market to Evolve at a Phenomenal CAGR of 10.6% by 2031 |SkyQuest Technology,"<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p align=""justify"">Westford, USA, Dec.  10, 2024  (GLOBE NEWSWIRE) -- <a href=""https://www.globenewswire.com/Tracker?data=HsDbzAbmNsRT4CsyENTbLzbXY9k6mxvhdtdma3SP3iXAAYdgjHs2h3T-VJJWWd9Co5N3TS6ZcCmU7fRUzJBeejuptV6cheP0FL9fMB8_gzTGIpTokPcuu80UhFBEwFBH"" rel=""nofollow"" target=""_blank"" rel=""nofollow""><strong>Spirulina Market</strong></a> size was valued at USD 588.9 Million in 2023 to USD 1318.6 Million by 2031, growing at a CAGR of 10.6% in the forecast period (2024-2031). Spirulina is a nutritious blue-green algae commonly used in various dietary supplements and food and beverage products. Over the years, the rising consumer awareness of spirulina health benefits and increase in demand for plant-based proteins is likely to drive the market growth for the forecast period. Overall, the spirulina market is expected to witness substantial expansion across the regions due to the growing consume",https://www.benzinga.com/pressreleases/24/12/g42408025/spirulina-market-to-evolve-at-a-phenomenal-cagr-of-10-6-by-2031-skyquest-technology,Global,Not applicable,Not applicable,Global,Agriculture Disruption,2024-12-10 10:59:57.0000000,201.60000000000000000,0,NULL
D7F79EE3-4FB6-EF11-B8E8-6045BDFE18DC,2024-12-09 17:06:13.0000000,"Greenwave Technology Solutions, Inc. Awarded Contract Valued at $15 - $35 Million with Core Tree Care, Inc. for Hurricane Helene Recovery Services","<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">CHESAPEAKE, Va.</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Dec. 9, 2024</span></span> /PRNewswire/ -- Greenwave Technology Solutions, Inc. (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/GWAV#NASDAQ"" rel=""nofollow"">GWAV</a>), a leader in sustainable metal recycling across <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Virginia</span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">North Carolina</span>, and <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Ohio</span>, is on track to generate <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-money"">$15</span> – <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-money"">$35 million</span> in revenue through a",https://www.benzinga.com/pressreleases/24/12/n42388831/greenwave-technology-solutions-inc-awarded-contract-valued-at-15-35-million-with-core-tree-care-in,Hurricane Helene Recovery Services,United States,Not applicable,Local,Natural Disasters,2024-12-09 13:24:00.0000000,283.36000000000000000,0,1
17F48CC7-4AB6-EF11-B8E8-7C1E525BA203,2024-12-09 16:29:44.0000000,"Greenwave Technology Solutions, Inc. Awarded Contract Valued at $15 - $35 Million with Core Tree Care, Inc. for Hurricane Helene Recovery Services","<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">CHESAPEAKE, Va.</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Dec. 9, 2024</span></span> /PRNewswire/ -- Greenwave Technology Solutions, Inc. (NASDAQ:<a class=""ticker"" href=""https://www.benzinga.com/stock/GWAV#NASDAQ"" rel=""nofollow"">GWAV</a>), a leader in sustainable metal recycling across <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Virginia</span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">North Carolina</span>, and <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">Ohio</span>, is on track to generate <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-money"">$15</span> – <span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-money"">$35 million</span> in revenue through a",https://www.benzinga.com/pressreleases/24/12/n42388831/greenwave-technology-solutions-inc-awarded-contract-valued-at-15-35-million-with-core-tree-care-in,Hurricane Helene Recovery Services,United States,Not applicable,Local,Natural Disasters,2024-12-09 13:24:00.0000000,283.36000000000000000,0,1
45EB3FFE-47B6-EF11-B8E8-6045BDFE18DC,2024-12-09 16:09:41.0000000,Visy builds two apps and SAP integrations for container deposit scheme,"Visy built two apps and integrations with its SAP ERP system to meet its obligations as one of three zone operators of Victoria’s container deposit scheme. The company operates the ‘North zone’ for the 10c single-use beverage container recycling scheme in Victoria,",https://www.itnews.com.au/news/visy-builds-two-apps-and-sap-integrations-for-container-deposit-scheme-613060,"Victoria, Australia",Australia,N/A,State,Corporate News,2024-12-08 19:38:00.0000000,189.60000000000000000,0,NULL
2B32F90F-57B4-EF11-B8E8-7C1E5219209D,2024-12-07 04:52:37.0000000,"Zomato shareholder asks proof of '100% green deliveries,' CEO responds…","Zomato CEO Deepinder Goyal defended the company's ""100% Green Deliveries"" claim against a shareholder's challenge.  Goyal provided evidence of carbon offsetting, plastic recycling exceeding delivery-generated waste, and Delhi's one-third electric delivery rate, while acknowledging EV transition challenges and affirming corporate accountability.",https://timesofindia.indiatimes.com/technology/tech-news/zomato-shareholder-asks-proof-for-100-green-deliveries-ceo-deepinder-goyal-responds-public-companies-like-us-cannot-lie/articleshow/116063578.cms,"Delhi, India",India,Not applicable,Global,Corporate News,2024-12-07 03:46:24.0000000,584.64000000000000000,0,NULL
E11F2BB4-1BB4-EF11-B8E8-7C1E5219209D,2024-12-06 21:47:37.0000000,"Wind-fueled fire scorches wood recycling yard in Baltimore
","A fire broke out Thursday at a wood recycling yard run by the Baltimore Department of Recreation and Parks, causing various closures. The fire was still blazing Friday.
",https://www.washingtontimes.com/news/2024/dec/6/wind-fueled-fire-scorches-wood-recycling-yard-balt/?utm_source=RSS_Feed&utm_medium=RSS,Baltimore,United States,N/A,Local,Hazardous Industrial Accident,2024-12-06 17:47:00.0000000,331.20000000000000000,0,NULL
4A4D8729-FAB3-EF11-B8E8-7C1E5219209D,2024-12-06 17:47:33.0000000,"Wind-driven brushfire at Baltimore wood recycling yard closes expressway, light rail, schools
","Firefighters were battling a massive, wind-driven brushfire at a Baltimore wood recycling yard that closed a section of the expressway into the city's downtown, the neighboring light rail line and nearby roads and schools on Friday morning.
",https://www.washingtontimes.com/news/2024/dec/6/brushfire-baltimore-wood-recycling-yard-closes-exp/?utm_source=RSS_Feed&utm_medium=RSS,"Baltimore, Maryland",United States,N/A,Local,Hazardous Industrial Accident,2024-12-06 15:20:13.0000000,331.20000000000000000,0,NULL
85BE7F5A-E4B3-EF11-B8E8-7C1E525BA203,2024-12-06 15:11:27.0000000," Brushfire at Baltimore wood recycling yard closes expressway, light rail, schools","Firefighters are battling a massive, wind-driven brushfire at a Baltimore wood recycling yard that closed a section of the expressway into the city&rsquo;s downtown, the neighboring light rail line and nearby roads and schools",https://abcnews.go.com/US/wireStory/wind-driven-brushfire-baltimore-wood-recycling-yard-closes-116520579,"Baltimore, Maryland",United States,N/A,Local,Local Crisis and Emergency,2024-12-06 15:02:14.0000000,125.12000000000000000,0,NULL
34098605-DEB3-EF11-B8E8-6045BDA9C1A3,2024-12-06 14:26:07.0000000,Baltimore firefighters battle brushfire at wood recycling yard,"<p>Fire closes section of expressway, light rail line and roads and schools as more than 100 firefighters tackle blaze</p><p>Firefighters were battling a huge, wind-driven brushfire at a Baltimore wood recycling yard that closed a section of the expressway into the city’s downtown, the neighboring light rail line and nearby roads and schools on Friday morning.</p><p>Crews were called to the Camp Small yard, where large trees and logs are stacked about 30ft (about 9 meters) high, after 5pm on Thursday, the Baltimore city fire chief, James Wallace, said at a briefing.</p> <a href=""https://www.theguardian.com/us-news/2024/dec/06/baltimore-brushfire-wood-recycling"">Continue reading...</a>",https://www.theguardian.com/us-news/2024/dec/06/baltimore-brushfire-wood-recycling,"Baltimore, Maryland",United States,N/A,Local,Local Crisis and Emergency,2024-12-06 13:51:17.0000000,125.12000000000000000,0,NULL
8A871EE8-D5B3-EF11-B8E8-7C1E525BA203,2024-12-06 13:28:02.0000000,Glass Packaging Market to be Reach USD 81.74 Billion by 2031 | SkyQuest Technology,"<link type=""text/css"" rel=""stylesheet"" href=""https://www.globenewswire.com/styles/gnw_nitf.css"" />
<p>Westford, USA, Dec.  06, 2024  (GLOBE NEWSWIRE) -- SkyQuest projects that the <a href=""https://www.globenewswire.com/Tracker?data=BBIMBixytS5Vt-1Q67yRgtgixFr-B467KzilFKo2iekl4mRADuqIXAHX3r01ygwTEv9T13FLgg1h2Tr9xd5_rQyBWCRZ9vX2RYtXjK9zhBI2VcJyJ71AyO1_8O_xHIsFKiabuOgSBUkyzXTiUW_O4Q=="" rel=""nofollow"" target=""_blank"" rel=""nofollow""><b>global glass packaging market</b></a> will attain a value of <b>USD 81.74 Billion by 2031</b>, with a <b>CAGR of 4.5%</b> during the forecast period (2024-2031). The glass packaging market in Japan, South Korea, and Singapore is driven by increasing demand for sustainable and premium packaging solutions. In Japan, the market is supported by the beverage, cosmetics, and pharmaceutical sectors, with a focus on eco-friendly packaging and high-end alcoholic beverages. South Korea sees growth from cosmetics, skincare, and traditional beverages like soju, along wi",https://www.benzinga.com/pressreleases/24/12/g42362636/glass-packaging-market-to-be-reach-usd-81-74-billion-by-2031-skyquest-technology,Global,Not applicable,Not applicable,Global,Corporate News,2024-12-06 13:23:07.0000000,100.80000000000000000,0,NULL
