dfs_newsanalyticsid,createdon,dfs_title,dfs_description,dfs_sourceurl,dfs_primaryeventlocation,dfs_firsteventcountry,dfs_secondeventcountry,dfs_eventsignificance,dfs_eventcode,dfs_eventdate,dfs_rating,crd69_cyberprocessed,crd69_disasterprocessed
6676B85F-A1A7-EF11-8A69-7C1E5219209D,2024-11-21 00:41:45.0000000,Trans congresswoman Sarah McBride responds to Capitol Hill bathroom ban,"<p>Following statement from Mike Johnson, McBride says: ‘I’m not here to fight about bathrooms, I’m here to … bring down costs facing families’</p><ul><li><a href=""https://www.theguardian.com/us-news/live/2024/nov/20/donald-trump-linda-mcmahon-matt-gaetz-us-politics-live"">US politics – live updates</a></li></ul><p>Sarah McBride, the incoming congresswoman <a href=""https://www.theguardian.com/us-news/2024/nov/05/election-sarah-mcbride-delaware-house"">and first</a> openly transgender person elected to the US House of Representatives, on Wednesday shared a statement on social media in response to the House banning trans people from using single-sex bathrooms on Capitol Hill that match their gender identity.</p><p>Earlier in the day, the House speaker, Louisiana Republican Mike Johnson, issued a statement “regarding facilities throughout the US Capitol complex”.</p> <a href=""https://www.theguardian.com/us-news/2024/nov/20/sarah-mcbride-trans-bathroom-ban"">Continue reading...</a>",https://www.theguardian.com/us-news/2024/nov/20/sarah-mcbride-trans-bathroom-ban,US Capitol Complex,United States,N/A,National,Civil Rights News,2024-11-21 00:22:53.0000000,231.84000000000000000,0,NULL
03C083E4-20AF-EF11-B8E8-7C1E525BA203,2024-11-30 13:42:16.0000000,Who is Blaire Fleming? SJSU volleyball player dominating female rivals and enraging women's rights groups,San Jose State volleyball player Blaire Fleming will play for a conference championship at the center of a political firestorm over transgender inclusion.,https://www.foxnews.com/sports/who-blaire-fleming-sjsu-trans-athlete-dominating-female-rivals-enraging-nation,SJSU (San Jose State University),United States,Not applicable,Local,Sports News,2024-11-30 13:31:55.0000000,88.32000000000000000,0,NULL
F8157407-7AA7-EF11-8A69-7C1E525BA203,2024-11-20 20:00:07.0000000,Trans congresswoman Sarah McBride posts defiant response to bathroom ban,"<p>First trans member of Congress ‘just trying to pee in peace’ after Mike Johnson says trans women cannot use women’s bathrooms</p><p>Incoming congresswoman Sarah McBride, the first openly transgender person elected to the US House of Representatives, on Wednesday made a defiant post on social media in response to the House banning trans people from using single-sex bathrooms on Capitol Hill that match their gender identity.</p><p>She <a href=""https://bsky.app/profile/sarahemcbride.bsky.social/post/3lbevdwa66s2s"">posted on Bluesky</a> a selfie taken in a women’s bathroom, saying: “We’re all just people trying to pee in peace.”</p> <a href=""https://www.theguardian.com/us-news/2024/nov/20/sarah-mcbride-trans-bathroom-ban"">Continue reading...</a>",https://www.theguardian.com/us-news/2024/nov/20/sarah-mcbride-trans-bathroom-ban,US House of Representatives,United States,N/A,National,Civil Rights News,2024-11-20 19:42:27.0000000,231.84000000000000000,0,NULL
96DE726E-6DA7-EF11-8A69-6045BDA9C1A3,2024-11-20 18:30:01.0000000,Greater Manchester announces UK’s first plan to tackle violence against men,"<p>Creation of plan follows case of Reynhard Sinaga, who committed 136 rapes against dozens of men in the area</p><p>Greater Manchester has become the first area in the UK to enact a strategy for tackling gender-based violence against men and boys.</p><p>The plan will include the creation of independent domestic violence advisers to specialise in supporting men and boys, and a male victims service coordinator role, to help enhance therapeutic services.</p><p>Information and support for anyone affected by rape or sexual abuse issues is available from the following organisations. In the UK, <a href=""https://rapecrisis.org.uk/"">Rape Crisis</a> offers support on 0808 500 2222 in England and Wales, 0808 801 0302 in <a href=""https://www.rapecrisisscotland.org.uk/"">Scotland</a>, or 0800 0246 991 in <a href=""https://rapecrisisni.org.uk/"">Northern Ireland</a>. In the US, <a href=""https://www.rainn.org/"">Rainn</a> offers support on 800-656-4673. In Australia, support is available at <a href=""ht",https://www.theguardian.com/uk-news/2024/nov/20/greater-manchester-plan-violence-against-men,Greater Manchester,United Kingdom,Not applicable,Local,Civil Rights News,2024-11-20 18:12:42.0000000,95.20000000000000000,0,NULL
A3855200-4CA7-EF11-8A69-7C1E5219209D,2024-11-20 14:30:36.0000000,Allied Title & Escrow's Charitable Initiatives Make a Lasting Impact in the Community,"<p xmlns=""http://www.w3.org/1999/xhtml""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-location"">ARLINGTON, Va.</span></span>, <span xmlns=""http://www.w3.org/1999/xhtml"" class=""legendSpanClass""><span xmlns=""http://www.w3.org/1999/xhtml"" class=""xn-chron"">Nov. 20, 2024</span></span> /PRNewswire/ -- Allied Title &amp; Escrow continues to demonstrate commitment to community service with a series of recent charitable donations. Known for facilitating smooth real estate transactions, Allied Title is also deeply invested in supporting local causes and helping those in need. Their latest efforts include contributing to supporting domestic violence survivors and raising funds for Gold Star families of fallen military service members.</p>
<p xmlns=""http://www.w3.org/1999/xhtml"">In October, Allied Title hosted a webinar titled &#34;Privacy in Practice: Managing Confidentiality,&#34; which addressed how to protect clients&#3",https://www.benzinga.com/pressreleases/24/11/n42087664/allied-title-escrows-charitable-initiatives-make-a-lasting-impact-in-the-community,Community,United States,N/A,Local,Corporate News,2024-11-20 13:32:00.0000000,176.64000000000000000,0,NULL
18C0F7BC-32A7-EF11-8A69-7C1E525BA203,2024-11-20 11:29:49.0000000,Counties warned to spend ringfenced cash on women’s cricket or risk losing it,"<ul><li>£1.5m cash boost handed to all 10 tier one sides</li><li>Counties treatment of women’s sides under scrutiny</li></ul><p>Counties hosting professional women’s teams will be strictly monitored to ensure the England and Wales Cricket Board’s multimillion pound investment is being used to achieve gender equality, Beth Barrett-Wild, the ECB’s director of the women’s professional game has said.</p><p>Should counties fail to deliver an equitable environment they would risk having their funding withdrawn. A national women’s player and staff survey is being introduced to encourage whistleblowing as the ECB seeks to ensure that the £1.5m provided to 10 of the first-class counties is being invested appropriately.</p> <a href=""https://www.theguardian.com/sport/2024/nov/20/counties-warned-ring-fenced-womens-cricket-ecb-money-lose-funding"">Continue reading...</a>",https://www.theguardian.com/sport/2024/nov/20/counties-warned-ring-fenced-womens-cricket-ecb-money-lose-funding,England and Wales,England,Wales,National,Sports News,2024-11-20 11:00:00.0000000,183.60000000000000000,0,NULL
FF8CF1AC-D5AD-EF11-B8E8-6045BDA9C1A3,2024-11-28 22:11:20.0000000,Golfer who competed against trans Hailey Davidson 'praying' for LPGA gender rule changes,A female golfer who competed against trans player Hailey Davidson is &quot;praying&quot; for the LPGA to change its rule on gender identity in competition.,https://www.foxnews.com/sports/golfer-who-competed-against-trans-hailey-davidson-praying-lpga-gender-rule-changes,LPGA (Ladies Professional Golf Association),United States,N/A,Community,Sports News,2024-11-28 21:59:55.0000000,44.16000000000000000,0,NULL
3EA24D5F-B2AD-EF11-B8E8-7C1E5219209D,2024-11-28 17:58:30.0000000,"Fact Check: Kangana Ranaut's Instagram Post Of ""Woman Commando""",A photo shared by BJP MP and actor Kangana Ranaut on her Instagram 'story' has been cited as a huge example of women empowerment.,https://www.ndtv.com/india-news/fact-check-kangana-ranauts-instagram-post-of-woman-commando-7128161,India,India,Not applicable,Nation,Celebrity and Entertainment News,2024-11-28 17:28:00.0000000,62.64000000000000000,0,NULL
9031A056-87A6-EF11-8A69-6045BDA9C1A3,2024-11-19 15:02:56.0000000,'Sarah McBride is a biological man': The transgender bathroom row rocking the Capitol,"<img border=""0"" hspace=""10"" align=""left"" style=""margin-top:3px;margin-right:5px;"" src=""https://timesofindia.indiatimes.com/photo/115456724.cms"" />Following the election of Sarah McBride as the first openly transgender member of Congress, Republican Congresswoman Nancy Mace introduced a bill to bar McBride from using bathrooms aligning with her gender identity within the Capitol. Critics, including McBride, argue that such legislation distracts from pressing issues like healthcare and housing. Mace, once considered a moderate, has shifted rightward after redistricting secured her district for Republicans. This controversy highlights the GOP's focus on cultural issues, with figures like Marjorie Taylor Greene supporting similar measures. Democrats face challenges as Republicans leverage transgender rights debates to energize their base post-2024 elections.",https://timesofindia.indiatimes.com/world/us/sarah-mcbride-is-a-biological-man-the-transgender-bathroom-row-rocking-the-capitol/articleshow/115456724.cms,Capitol,United States,Not applicable,State,Civil Rights News,2024-11-19 14:43:15.0000000,128.80000000000000000,NULL,NULL
654467D8-87A6-EF11-8A69-7C1E525BA203,2024-11-19 15:06:30.0000000,The trans bathroom row rocking the Capitol,"Following the election of Sarah McBride as the first openly transgender member of Congress, Republican Congresswoman Nancy Mace introduced a bill to bar McBride from using bathrooms aligning with her gender identity within the Capitol. Critics, including McBride, argue that such legislation distracts from pressing issues like healthcare and housing. Mace, once considered a moderate, has shifted rightward after redistricting secured her district for Republicans. This controversy highlights the GOP's focus on cultural issues, with figures like Marjorie Taylor Greene supporting similar measures. Democrats face challenges as Republicans leverage transgender rights debates to energize their base post-2024 elections.",https://timesofindia.indiatimes.com/world/us/sarah-mcbride-is-a-biological-man-the-transgender-bathroom-row-rocking-the-capitol/articleshow/115456724.cms,Capitol,United States,N/A,National,Civil Rights News,2024-11-19 14:43:15.0000000,231.84000000000000000,NULL,NULL
A007C240-84A6-EF11-8A69-6045BDA9C1A3,2024-11-19 14:40:50.0000000,"Gender pay gap data reveals Australia’s female CEOs paid $170,000 less than men on average","<p>But new data shows 3% increase in men taking primary carer parental leave – the largest annual increase since records began</p><ul><li>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">breaking news email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></li></ul><p>Female CEOs in Australia are paid an average of $170,000 less than their male counterparts – a gender pay gap of 25% – according to government figures.</p><p>The pay gap among CEOs was published as part of the national pay gap scorecard for the first time this year, after legislative changes introduced last year.</p><p><strong><a href=""https://www.theguardian.com/email-newsletters?CMP=copyembed"">Sign up for Guardian Australia’s breaking news email</a></strong></p> <a href=""https://www.theguardian.com/world/2024/nov/20/gender-pay-gap-australia-female-ceos-paid-170000-less-than-",https://www.theguardian.com/world/2024/nov/20/gender-pay-gap-australia-female-ceos-paid-170000-less-than-men,Australia,Australia,Not applicable,Nation,Gender Pay Gap Report,2024-11-19 14:00:09.0000000,NULL,NULL,NULL
2F442F59-8FA6-EF11-8A69-6045BDA9C1A3,2024-11-19 16:00:17.0000000,See How Close We Are to Gender Equality around the World,U.N. statistics show progress toward the goal of gender equality but a long way left to go,https://www.scientificamerican.com/article/see-how-close-we-are-to-gender-equality-around-the-world/,Global,N/A,N/A,International,Inequality News,2024-11-19 14:00:00.0000000,32.40000000000000000,NULL,NULL
CFBA9C64-25AD-EF11-B8E8-7C1E5219209D,2024-11-28 01:09:23.0000000,"New Ohio law restricts transgender students’ access to school restrooms, 'bathroom bill' sparks outcry","<img border=""0"" hspace=""10"" align=""left"" style=""margin-top:3px;margin-right:5px;"" src=""https://timesofindia.indiatimes.com/photo/115749879.cms"" />Ohio Governor Mike DeWine recently signed the ""Protect All Students Act,"" effectively barring transgender students from using school facilities aligning with their gender identity. This ""bathroom bill"" impacts public and private institutions, sparking both applause for protecting privacy and safety and condemnation for targeting vulnerable youth.",https://timesofindia.indiatimes.com/world/us/new-ohio-law-restricts-transgender-students-access-to-school-restrooms-bathroom-bill-sparks-outcry/articleshow/115749879.cms,Ohio,United States,N/A,State,Civil Rights News,2024-11-28 00:53:56.0000000,128.80000000000000000,0,NULL
631C0E9B-7EA6-EF11-8A69-7C1E525BA203,2024-11-19 14:00:25.0000000,"Female CEO pay $158,632 less a year than men","Female chief executives and heads of business are paid, on average, $158,632 less a year than men, the highest gender pay gap of all managers at 27 per cent, a first-of-its-kind analysis has revealed.",https://www.theaustralian.com.au/nation/female-ceo-pay-158632-less-a-year-than-men/news-story/465557bc1a246abaf543302742d5911d,Australia,Australia,Not applicable,Nation,Gender Pay Gap Event,2024-11-19 12:31:00.0000000,NULL,NULL,NULL
85473987-1EA6-EF11-8A69-7C1E5219209D,2024-11-19 02:32:34.0000000,UK hunts for PIO man suspected of killing wife,"<img border=""0"" hspace=""10"" align=""left"" style=""margin-top:3px;margin-right:5px;"" src=""https://timesofindia.indiatimes.com/photo/115432862.cms"" />An international manhunt is underway for 23-year-old Pankaj Lamba, suspected of murdering his wife, Harshita Brella, in Northamptonshire. Brella's body was found in the boot of an abandoned car in Ilford, East London.  Police believe Lamba, who was subject to a domestic violence order, fled the country after the crime.",https://timesofindia.indiatimes.com/world/uk/uk-hunts-for-pio-man-suspected-of-killing-wife/articleshow/115432862.cms,UK,UK,Not applicable,Local,Civilian Murder Event,2024-11-19 01:51:18.0000000,20.80000000000000000,NULL,NULL
7FA24657-EEAC-EF11-B8E8-7C1E5219209D,2024-11-27 18:35:16.0000000,Jess Phillips on new anti-domestic violence measures: ‘I feel hopeful today’,"<p>Police say strict new restraining orders on domestic abusers will enable them to ‘manage offenders proactively’</p><p>In a white-walled room at Croydon custody centre on Wednesday, Jess Phillips lets out a little whoop.</p><p>Talking about new strict new restraining orders on domestic abusers which have been launched that morning, DI Sharad Verma says: “We’ve issued two Dapos today … you should have the first national-level Dapos by the end of the day.”</p> <a href=""https://www.theguardian.com/society/2024/nov/27/jess-phillips-on-new-anti-domestic-violence-measures-i-feel-hopeful-today"">Continue reading...</a>",https://www.theguardian.com/society/2024/nov/27/jess-phillips-on-new-anti-domestic-violence-measures-i-feel-hopeful-today,Croydon custody centre,United Kingdom,Not applicable,Local,Civil Rights News,2024-11-27 18:17:04.0000000,95.20000000000000000,0,NULL
AC4D5B4D-BBAC-EF11-B8E8-7C1E525BA203,2024-11-27 12:29:59.0000000,Philanthropist Patricia Caring and her restaurateur husband Richard Caring launch a major campaign to help victims of domestic violence,"The Caring Family Foundation (TCFF) has pledged a whopping £225,000 in new grants which will be distributed by the end of the year to deliver a massive boost",https://www.dailymail.co.uk/news/article-14130065/restauranteur-richard-caring-campaign-domestic-violence.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,United Kingdom,United Kingdom,N/A,Community,Citizen Hardship Event,2024-11-27 11:56:43.0000000,68.00000000000000000,0,NULL
C6DB58F9-18A6-EF11-8A69-7C1E525BA203,2024-11-19 01:52:50.0000000,Left-wing French council fits primary children with GPS devices to prove boys 'dominate' playgrounds and pledges to destroy football pitches to end the 'gender discrimination',A left-wing French council has fitted primary school children with GPS devices to prove that boys 'dominate' playgrounds - pledging to destroy football pitches.,https://www.dailymail.co.uk/news/article-14098847/French-council-primary-children-GPS-boys-dominate-playgrounds-destroy-football-pitches-gender-discrimination.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,France,France,N/A,Local,Gender Discrimination in Education,2024-11-19 01:48:08.0000000,NULL,NULL,NULL
D12F97D1-0BA6-EF11-8A69-6045BDA9C1A3,2024-11-19 00:18:40.0000000,Eight Aboriginal women have died due to domestic violence in the NT since June,A 61-year-old woman from Katherine has become the fourth to be killed in the Big Rivers region in just four months.,https://www.sbs.com.au/nitv/article/eight-aboriginal-women-have-died-due-to-domestic-violence-in-the-nt-since-june/1ed1k1kbe,Big Rivers region,Australia,Not applicable,Local,Local Accidents,2024-11-18 23:30:49.0000000,44.24000000000000000,NULL,NULL
9D3342F9-84AC-EF11-B8E8-7C1E5219209D,2024-11-27 06:01:00.0000000,Trump team dodging Republicans’ concerns about RFK on key issue: report,"Some Republicans leaders worry that Donald Trump's Department of Health and Human Services lead nominee — Robert F. Kennedy Jr. — is too lenient on reproductive rights to take on the role. Meanwhile,",https://www.msn.com/en-gb/news/world/trump-team-dodging-republicans-concerns-about-rfk-on-key-issue-report/ar-AA1uOZm7,RFK,United States,Not applicable,Nation,Political Scandal,2024-11-27 02:30:00.0000000,496.80000000000000000,0,NULL
3DFB259F-F5A5-EF11-8A69-7C1E5219209D,2024-11-18 21:39:50.0000000,Politics live: Australia to join US-UK pact sharing civil nuclear energy tech; report finds 11.5% gender pay gap the lowest ever,"<p>The UK and US have signed a new agreement to collaborate on civil nuclear technology at the Cop29 summit, and Australia is expected also to sign up. Follow today’s news headlines live</p><ul><li>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">breaking news email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></li></ul><p><strong>First investment announced as part of National Reconstruction Fund</strong></p><p>The science and industry minister, <strong>Ed Husic</strong>, was on ABC News Breakfast to discuss the government’s first investment via the National Reconstruction Fund – $40m to a Toowoomba mineral processing factory.</p><p>The difference in terms of what the [NRF] does is it provides loans, equity, and guarantees to firms that are [working across] seven priority areas to expand and grow their operations.</p><p>Given the sizes ",https://www.theguardian.com/australia-news/live/2024/nov/19/politics-live-g20-summit-china-trade-foreign-policy-aukus-interest-rates-rba-housing-immigration-cost-of-living,Cop29 summit,UK,US,International,International Organization Announcement,2024-11-18 21:30:53.0000000,620.37000000000000000,NULL,NULL
49A2FC93-F8A5-EF11-8A69-7C1E525BA203,2024-11-18 22:00:57.0000000,"Trudeau talks root causes of hunger at G20, will meet with Biden, other leaders",Prime Minister Justin Trudeau argues gender equality has to be part of any solution to solving global poverty and hunger.,https://www.msn.com/en-ca/news/canada/trudeau-biden-talk-rule-of-law-at-brazil-g20-summit-amid-meetings-on-global-hunger/ar-AA1uhfUk,Global,Not applicable,Not applicable,International,Poverty and Development,2024-11-18 21:09:00.0000000,21.60000000000000000,NULL,NULL
3F5CE196-A6A5-EF11-8A69-6045BDA9C1A3,2024-11-18 12:14:00.0000000,How Trump's Abortion Policy May Impact Women's Reproductive Rights Globally,"In the aftermath of the US election, much focus has been on the consequences for abortion rights across the US, and whether this will affect state-led initiatives to roll back restrictive legislation.",https://www.ndtv.com/world-news/how-donald-trumps-abortion-policy-may-impact-womens-reproductive-rights-globally-7047640,US,US,Not applicable,Nation,Elections and Voting,2024-11-18 11:25:13.0000000,142.20000000000000000,NULL,NULL
EA5CFD04-9CA5-EF11-8A69-7C1E525AC8A7,2024-11-18 10:58:27.0000000,South Bend police officer arrested Sunday on accusation of domestic violence,NULL,https://www.yahoo.com/news/south-bend-police-officer-arrested-101522067.html,South Bend,United States,Not applicable,Local,Police Brutality Event,2024-11-18 10:15:22.0000000,58.88000000000000000,NULL,NULL
D101CB2D-34A5-EF11-8A69-7C1E5219209D,2024-11-17 22:35:10.0000000,‘Queen of polling’ J Ann Selzer quits after Iowa survey missed by 16 points,"<p>Pollster announces she’s moving on ‘to other ventures’ after poll wrongly predicted strong shift in state to Kamala Harris</p><p>J Ann Selzer, the celebrated Iowa election pollster, announced on Sunday that she is moving on “to other ventures and opportunities”, two weeks after her survey in the state wrongly predicted <a href=""https://www.theguardian.com/us-news/2024/nov/02/harris-unexpected-lead-over-trump-iowa-selzer-poll"">a strong shift</a> to Kamala Harris in the days before the election.</p><p>That poll, which projected a 47% to 44% lead for the vice-president over Donald Trump on the back of older women breaking for Democrats over the issue of reproductive rights, came three days before the national vote, giving Democrats false hope that Harris could win the White House decisively. When the votes were counted, Selzer was off by 16 points as the former president won the state decisively.</p> <a href=""https://www.theguardian.com/us-news/2024/nov/17/iowa-pollster-j-ann-selzer-q",https://www.theguardian.com/us-news/2024/nov/17/iowa-pollster-j-ann-selzer-quits,Iowa,United States,N/A,State,Elections and Voting,2024-11-17 21:58:47.0000000,92.00000000000000000,NULL,NULL
59259349-FFA4-EF11-8A69-6045BDA9C1A3,2024-11-17 16:16:31.0000000,Car boot murder victim Harshita Brella was made subject of protective domestic violence court order just two months before she was found dead 100 miles away from her Corby home,"Her body was discovered in the back of a vehicle on Brisbane Road in Ilford, east London, after being killed by someone Northamptonshire Police believe was 'known to her'.",https://www.dailymail.co.uk/news/article-14092623/car-boot-killer-Police-search-murder-Harshita-Brella.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,"Corby, UK",UK,N/A,Local,Civilian Murder Event,2024-11-17 15:44:40.0000000,20.80000000000000000,NULL,NULL
0A126240-BFA2-EF11-8A69-7C1E5219209D,2024-11-14 19:33:00.0000000,Ohio House passes bill that would restrict transgender student access to school bathrooms,Transgender students may soon be prevented from using bathrooms that align with their gender identity after the Ohio state Senate sent a bill to Gov. Mike DeWine to sign.,https://www.foxnews.com/politics/ohio-house-passes-bill-would-restrict-transgender-student-access-school-bathrooms,Ohio,United States,Not applicable,State,Civil Rights News,2024-11-14 19:12:56.0000000,128.80000000000000000,NULL,NULL
5B1476E8-B5A2-EF11-8A69-7C1E5219209D,2024-11-14 18:26:05.0000000,Banana-phobe Swedish minister’s staff insisted on ‘no traces in the room’,"<p>Colleagues speak up in Paulina Brandberg’s support after leaked emails reveal efforts to spare her from the fruit</p><p>A Swedish government minister’s fear of bananas has become a national talking point after emails revealed that such is the strength of her aversion that aides try to clear rooms of the fruit before she enters.</p><p>Paulina Brandberg, the minister for gender equality and work life, has previously spoken out about her issue with bananas, describing it as “the world’s weirdest phobia”.</p> <a href=""https://www.theguardian.com/world/2024/nov/14/banana-phobe-swedish-minister-paulina-brandberg-leaked-emails"">Continue reading...</a>",https://www.theguardian.com/world/2024/nov/14/banana-phobe-swedish-minister-paulina-brandberg-leaked-emails,Sweden,Sweden,N/A,Nation,Celebrity and Entertainment News,2024-11-14 17:50:06.0000000,54.72000000000000000,NULL,NULL
F5DF72CD-72A2-EF11-8A69-7C1E525BA203,2024-11-14 10:25:53.0000000,Colombia outlaws child marriage after 17-year campaign,"<p>Country closes 137-year legal loophole, becoming one of 12 in Latin America and the Caribbean to entirely ban marriage for minors</p><p>Colombian lawmakers have approved a bill to eradicate child marriage in the South American country after 17 years of campaigning by advocacy groups and eight failed attempts to push legislation through the house and senate.</p><p>After five hours of heated, drawn-out debate on Wednesday evening, lawmakers approved the proposed legislation, dubbed They are Girls, Not Wives, which prohibits the marriage of anyone under the age of 18.</p> <a href=""https://www.theguardian.com/society/2024/nov/14/colombia-outlaws-child-marriage-after-17-year-campaign-under-18"">Continue reading...</a>",https://www.theguardian.com/society/2024/nov/14/colombia-outlaws-child-marriage-after-17-year-campaign-under-18,Latin America and the Caribbean,Colombia,N/A,Nation,Civil Rights News,2024-11-14 10:05:50.0000000,161.28000000000000000,NULL,NULL
60201897-C7A1-EF11-8A69-7C1E525BA203,2024-11-13 14:00:08.0000000,'No yellow brick road': Atwood weighs in on U.S. election at Calgary forum,"Margaret Atwood has been called prescient — particularly when it comes to her famous 1985 dystopia ""The Handmaid's Tale"" and the recent rollback of reproductive rights in the United States — but the",https://www.msn.com/en-ca/news/canada/no-yellow-brick-road-atwood-weighs-in-on-us-election-at-calgary-forum/ar-AA1tZuEu,Canada,United States,Not applicable,Nation,Civil Rights News,2024-11-13 06:45:00.0000000,231.84000000000000000,NULL,NULL
66624A63-53A1-EF11-8A69-7C1E525BA203,2024-11-13 00:08:20.0000000,Morning-after pill sales spike online after Trump wins election,Emergency birth control sales and appointments for IUDs spiked after Election Day over fears of what a Trump presidency could mean for women's reproductive rights.,https://www.cbsnews.com/news/morning-after-pills-iud-birth-control-trump-election/,Online,United States,Not applicable,Nation,Health Industry News,2024-11-12 23:42:39.0000000,331.20000000000000000,NULL,NULL
93CB118C-28A1-EF11-8A69-7C1E525BA203,2024-11-12 19:01:48.0000000,PSNI ‘failed’ family of woman whose suspected murder it treated as suicide,"<p>Ombudsman’s report on death of Katie Simpson, 21, adds to concerns at levels of gender-based violence in Northern Ireland</p><p>The Police Service of Northern Ireland “failed” the family of a 21-year-old woman after her death two years ago in Derry, initially treating it as suicide rather than a suspected murder, the police watchdog has said.</p><p>The report by the Police Ombudsman of Northern Ireland comes amid renewed concerns that gender-based violence is <a href=""https://www.theguardian.com/society/2024/nov/10/domestic-abuse-commissioner-needed-to-tackle-femicide-in-northern-ireland-charity-says"">not being taken seriously enough in the region</a> with the highest rate of femicide per capita of all nations in the UK and in the island of Ireland.</p> <a href=""https://www.theguardian.com/uk-news/2024/nov/12/psni-failed-family-of-woman-whose-suspected-it-treated-as-suicide"">Continue reading...</a>",https://www.theguardian.com/uk-news/2024/nov/12/psni-failed-family-of-woman-whose-suspected-it-treated-as-suicide,Northern Ireland,United Kingdom,Ireland,Region,Civilian Murder Event,2024-11-12 18:52:58.0000000,56.84000000000000000,NULL,NULL
20979DDF-7FA0-EF11-8A69-7C1E5219209D,2024-11-11 22:54:15.0000000,Her Majesty the Queen: Behind Closed Doors review – an unroyally frank look at the horrors of domestic violence,"<p>This chilling documentary follows Queen Camilla as she raises awareness of shocking cases of violence against women</p><p>“Everyone loved Jo. Except her husband.” He bludgeoned her to death in 2010. “With a claw hammer,” Joanna Simpson’s mother, Diana Parkes, explains. “Fourteen times he hit her.”</p><p>Her Majesty the Queen: Behind Closed Doors is full of such moments of breathtaking pain and cruelty, as it gives an account of Queen Camilla’s involvement with raising awareness of domestic and sexual violence – which began after the then queen consort met Parkes in 2016 and heard her and Joanna’s story. “It’s engraved on my heart,” she says, with unroyal frankness.</p> <a href=""https://www.theguardian.com/tv-and-radio/2024/nov/11/her-majesty-the-queen-behind-closed-doors-review-compassion-cruelty-and-the-truth-about-domestic-abuse-camilla"">Continue reading...</a>",https://www.theguardian.com/tv-and-radio/2024/nov/11/her-majesty-the-queen-behind-closed-doors-review-compassion-cruelty-and-the-truth-about-domestic-abuse-camilla,United Kingdom,United Kingdom,Not applicable,Nation,Civil Rights News,2024-11-11 22:20:38.0000000,214.20000000000000000,NULL,NULL
A1A2529F-F2AA-EF11-B8E8-7C1E5219209D,2024-11-25 06:00:52.0000000,Communities Unite in Landmark Year for Domestic Violence Reform,"In a year of significant action undertaken by the Malinauskas Government to tackle the prevalence of domestic, family and sexual violence (DFSV",https://www.miragenews.com/communities-unite-in-landmark-year-for-domestic-1364392/,Australia,Australia,N/A,Nation,Domestic Violence Reform Event,2024-11-25 05:20:00.0000000,NULL,0,NULL
2A5FC29F-709F-EF11-8A69-7C1E525BA203,2024-11-10 14:32:35.0000000,"Abortion pill demand hit record highs on Donald Trump’s election victory day; 5,000 orders in just 12 hours","As Donald Trump’s win fuels concerns over reproductive rights, demand for abortion pills and emergency contraception has skyrocketed. A provider of mail-order abortion pills reported an unprecedented 5,000 requests in just 12 hours, with telehealth services across the board seeing soaring numbers.",https://www.livemint.com/news/us-news/abortion-pill-demand-hit-record-highs-on-donald-trump-s-election-victory-day-5-000-orders-in-just-12-hours-11731247545464.html,United States,United States,Not applicable,Nation,Health Industry News,2024-11-10 14:26:16.0000000,331.20000000000000000,NULL,NULL
0F1E493C-6C9F-EF11-8A69-7C1E525BA203,2024-11-10 14:01:16.0000000,Workplace Gender Equality Agency report highlights need for more employer action to prevent ...,"One in four employers is still failing to monitor the prevalence of workplace sexual harassment, a damning report has revealed.",https://thewest.com.au/politics/federal-politics/workplace-gender-equality-agency-report-highlights-need-for-more-employer-action-to-prevent-sexual-harassment-c-16702228,Australia,Australia,Not applicable,Nation,Workplace Trends,2024-11-10 13:01:00.0000000,113.76000000000000000,NULL,NULL
6D66BC05-299F-EF11-8A69-7C1E525BA203,2024-11-10 06:00:03.0000000,Democrat April McClain Delaney wins a US House seat in a competitive Maryland race,Democrat April McClain Delaney narrowly won a U.S. House seat in Maryland’s most competitive congressional races that came to focus on reproductive rights and the economy.,https://www.msn.com/en-ca/news/world/democrat-april-mcclain-delaney-wins-a-us-house-seat-in-a-competitive-maryland-race/ar-AA1tOnvW,Maryland,United States,N/A,State,Elections and Voting,2024-11-10 03:32:00.0000000,92.00000000000000000,NULL,NULL
